id,date,valid_time,location_longitude,location_latitude,danger_rating_level,danger_rating_text,danger_problem_text,involved_sum,involved_dead,involved_injured,involved_uninjured,involved_swept,involved_buried_total,involved_buried_partial,involved_not_buried,avalanche_extent_length,avalanche_extent_width,avalanche_breakheight,avalanche_type_text,avalanche_size_text,location_elevation,location_slope_angle,location_aspect_text,location_name,location_subregion_text,involved_equipment_standard_text,involved_equipment_lvs_text,involved_equipment_airbag_text,involved_ascent_descent_text,avalanche_release_text,avalanche_humidity_text,weather_temp,weather_snow_depth,weather_temp_mean,weather_temp_diff,weather_rain_sum,weather_snow_sum,weather_wind_speed_mean,weather_wind_dir_mean,weather_radiation_sum
8933,2015-03-05 00:00:00,True,11.005369,47.115368999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,2350.0,,E,Seirlöcherkogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-13.497999,1.73,-10.965708,-5.5083313,0.0,8.540002,3.0589337,307.514760058027,51.559998
8934,2015-03-06 00:00:00,True,11.005371,47.115370999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,60.0,10.0,,slab,,2170.0,40.0,NW,Dohlennest,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-15.448,1.78,-11.803207,-0.51875114,0.0,3.29,2.9562907,322.317801725439,56.98
8935,2015-03-06 00:00:00,True,10.535258,47.270257999999,3.0,considerable,,,0.0,2.0,,6.0,1.0,1.0,,450.0,60.0,100.0,slab,,2400.0,40.0,SW,Griestalerspitze,Zentrale Lechtaler Alpen,,,,,,,-6.4424996,1.28,-4.4039583,-1.5833337,0.1,10.500001,2.7161193,269.3701479587434,42.32
8936,2015-03-06 00:00:00,True,11.005372,47.115371999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,200.0,20.0,55.0,slab,,2180.0,40.0,NW,Hoadl,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-15.448,1.78,-11.803207,-0.51875114,0.0,3.29,2.9562907,322.317801725439,56.98
8937,2015-03-06 00:00:00,True,11.00537,47.115369999999,3.0,considerable,,,0.0,1.0,,1.0,1.0,0.0,,850.0,70.0,30.0,slab,,2200.0,42.0,NW,Hochtennboden,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-15.448,1.78,-11.803207,-0.51875114,0.0,3.29,2.9562907,322.317801725439,56.98
8938,2015-03-06 00:00:00,True,11.005373,47.115372999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,120.0,40.0,,slab,,2200.0,35.0,NE,Hochtennspitze,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-15.448,1.78,-11.803207,-0.51875114,0.0,3.29,2.9562907,322.317801725439,56.98
8939,2015-03-06 00:00:00,True,11.645206,47.235205999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Hochzillertal,Westl. Tuxer Alpen,,,,,,,-12.2255,1.43,-9.464562,-0.89166546,0.0,8.89,3.0127513,16.73938663673223,48.14
8940,2015-03-06 00:00:00,True,12.240167,47.390167,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Kleiner Beil,Westl. Kitzbüheler Alpen,,,,,,,-6.4170003,1.09,-4.218563,-1.4916673,0.099999964,14.070001,2.6816602,306.2083361151004,37.6
8941,2015-03-06 00:00:00,True,11.005374,47.115373999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,180.0,20.0,80.0,slab,,2100.0,35.0,E,Seblasspitze,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-15.448,1.78,-11.803207,-0.51875114,0.0,3.29,2.9562907,322.317801725439,56.98
8942,2015-03-06 00:00:00,True,12.430105,47.025105,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,,,,slab,,2750.0,40.0,E,Stüdlhütte,Venedigergruppe,,,,,,,-11.8665,1.45,-9.5373335,-2.0062504,0.0,8.959999,2.9536226,342.5447239335147,52.239998
8943,2015-03-06 00:00:00,True,11.645208,47.235207999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,60.0,40.0,40.0,slab,,2300.0,40.0,NE,Wanglspitze,Westl. Tuxer Alpen,,,,,,,-12.2255,1.43,-9.464562,-0.89166546,0.0,8.89,3.0127513,16.73938663673223,48.14
8944,2015-03-07 00:00:00,True,10.535259,47.270258999999,3.0,considerable,,,0.0,1.0,,2.0,0.0,0.0,,70.0,5.0,40.0,slab,,2100.0,40.0,N,Gaishorn,Zentrale Lechtaler Alpen,,,,,,,-10.7925005,1.26,-4.4003124,0.13958406,0.1,10.360001,2.390245,225.46127967169764,44.25
8945,2015-03-07 00:00:00,True,11.810082,47.105082,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,N,Gammerspitze,Nördl. Zillertaler Alpen,,,,,,,-4.345,1.13,-1.9325,0.61458296,0.10000001,2.4500003,3.0614316,2.677811736040053,52.83
8946,2015-03-07 00:00:00,True,11.645207,47.235206999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Grafensspitze,Westl. Tuxer Alpen,,,,,,,-11.1255,1.42,-8.941646,2.4479165,0.0,8.47,3.0901282,10.814275225147975,50.379997
8948,2015-03-07 00:00:00,True,12.240168,47.390168,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Hochhörndlerspitze,Westl. Kitzbüheler Alpen,,,,,,,-8.316999,1.08,-4.5357504,-0.016665936,0.099999964,13.440001,2.1765819,313.61206993009745,40.01
8949,2015-03-07 00:00:00,True,12.240169,47.390169,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Jochberg,Westl. Kitzbüheler Alpen,,,,,,,-8.316999,1.08,-4.5357504,-0.016665936,0.099999964,13.440001,2.1765819,313.61206993009745,40.01
8950,2015-03-07 00:00:00,True,11.645209,47.235208999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Kellerjoch,Westl. Tuxer Alpen,,,,,,,-11.1255,1.42,-8.941646,2.4479165,0.0,8.47,3.0901282,10.814275225147975,50.379997
8951,2015-03-07 00:00:00,True,11.64521,47.235209999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Kuhmöser,Westl. Tuxer Alpen,,,,,,,-11.1255,1.42,-8.941646,2.4479165,0.0,8.47,3.0901282,10.814275225147975,50.379997
8952,2015-03-07 00:00:00,True,12.24017,47.39017,2.0,moderate,,,0.0,0.0,,1.0,0.0,1.0,,,,,slab,,2100.0,35.0,S,Lämpersberg,Westl. Kitzbüheler Alpen,,,,,,,-8.316999,1.08,-4.5357504,-0.016665936,0.099999964,13.440001,2.1765819,313.61206993009745,40.01
8953,2015-03-07 00:00:00,True,10.985413,46.930412999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Murmentenkar,Weißkugelgruppe,,,,,,,-9.9465,1.26,-8.320458,1.8000002,0.0,7.490001,2.169118,332.66307944990706,48.34
8954,2015-03-07 00:00:00,True,11.645211,47.235210999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Naviser Kreuzjöchl,Westl. Tuxer Alpen,,,,,,,-11.1255,1.42,-8.941646,2.4479165,0.0,8.47,3.0901282,10.814275225147975,50.379997
8955,2015-03-07 00:00:00,True,11.005375,47.115374999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,200.0,80.0,35.0,slab,,2200.0,35.0,NE,Rosskogel-Windegg,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-11.747999,1.75,-11.039666,3.7208323,0.0,3.0800002,2.8042707,332.4723805682803,58.58
8956,2015-03-07 00:00:00,True,11.810083,47.105083,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,N,Schöberspitze,Nördl. Zillertaler Alpen,,,,,,,-4.345,1.13,-1.9325,0.61458296,0.10000001,2.4500003,3.0614316,2.677811736040053,52.83
8957,2015-03-07 00:00:00,True,11.005376,47.115375999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Seducker Hochalm,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-11.747999,1.75,-11.039666,3.7208323,0.0,3.0800002,2.8042707,332.4723805682803,58.58
8958,2015-03-07 00:00:00,True,11.005377,47.115376999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,,,,Wörgetal,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-11.747999,1.75,-11.039666,3.7208323,0.0,3.0800002,2.8042707,332.4723805682803,58.58
8959,2015-03-08 00:00:00,True,11.005378,47.115377999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,200.0,70.0,50.0,slab,,2150.0,35.0,E,Brechten,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.047999,1.73,-9.276646,9.062498,0.0,1.2600001,2.4450245,333.3746212368823,65.17
8960,2015-03-08 00:00:00,True,11.005379,47.115378999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,200.0,30.0,50.0,slab,,2200.0,35.0,N,Dohlennest,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.047999,1.73,-9.276646,9.062498,0.0,1.2600001,2.4450245,333.3746212368823,65.17
8961,2015-03-08 00:00:00,True,11.00538,47.115379999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,200.0,30.0,50.0,slab,,2350.0,40.0,NE,Hochtennspitze,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.047999,1.73,-9.276646,9.062498,0.0,1.2600001,2.4450245,333.3746212368823,65.17
8962,2015-03-08 00:00:00,True,10.53526,47.270259999999,3.0,considerable,,,0.0,0.0,,1.0,1.0,0.0,,240.0,140.0,105.0,slab,,2250.0,38.0,NE,Kreuzjochspitze,Zentrale Lechtaler Alpen,,,,,,,-7.7925,1.23,-3.6701043,4.708333,0.0,5.11,2.1371963,152.44775955755526,52.86
8963,2015-03-08 00:00:00,True,11.005381,47.115380999999,3.0,considerable,,,0.0,0.0,,1.0,0.0,1.0,,,,,slab,,2400.0,35.0,NE,Malgrubenspitze,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.047999,1.73,-9.276646,9.062498,0.0,1.2600001,2.4450245,333.3746212368823,65.17
8964,2015-03-08 00:00:00,True,10.535261,47.270260999999,3.0,considerable,,,0.0,,,,,,,70.0,10.0,40.0,slab,,2200.0,35.0,NW,Muttekopf,Zentrale Lechtaler Alpen,,,,,,,-7.7925,1.23,-3.6701043,4.708333,0.0,5.11,2.1371963,152.44775955755526,52.86
8965,2015-03-08 00:00:00,True,10.535262,47.270261999999,2.0,moderate,,,0.0,2.0,,4.0,2.0,1.0,,400.0,60.0,90.0,slab,,1950.0,40.0,N,Peischelkopf,Zentrale Lechtaler Alpen,,,,,,,-7.7925,1.23,-3.6701043,4.708333,0.0,5.11,2.1371963,152.44775955755526,52.86
8966,2015-03-08 00:00:00,True,11.005382,47.115381999999,3.0,considerable,,,0.0,1.0,,1.0,1.0,0.0,,250.0,50.0,,slab,,2450.0,35.0,NW,Rietzer Grieskogel (Peter-Anich-Hütte),Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.047999,1.73,-9.276646,9.062498,0.0,1.2600001,2.4450245,333.3746212368823,65.17
8967,2015-03-08 00:00:00,True,11.005383,47.115382999999,3.0,considerable,,,0.0,1.0,,0.0,0.0,1.0,,500.0,60.0,50.0,slab,,2120.0,37.0,NW,Rosskogel-Kögele,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.047999,1.73,-9.276646,9.062498,0.0,1.2600001,2.4450245,333.3746212368823,65.17
8968,2015-03-08 00:00:00,True,12.430106,47.025106,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,70.0,50.0,80.0,slab,,2000.0,35.0,SE,Rote Säule,Venedigergruppe,,,,,,,-9.8165,1.42,-8.481083,5.5875,0.0,6.299999,2.6308067,23.45956365733088,60.199997
8969,2015-03-08 00:00:00,True,11.005384,47.115383999999,3.0,considerable,,,0.0,0.0,,0.0,0.0,0.0,,200.0,35.0,,slab,,2500.0,,,Schöntalspitze,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.047999,1.73,-9.276646,9.062498,0.0,1.2600001,2.4450245,333.3746212368823,65.17
8970,2015-03-08 00:00:00,True,12.240171,47.390171,2.0,moderate,,,0.0,,,,,,,,,,slab,,,,,Sonnspitze,Westl. Kitzbüheler Alpen,,,,,,,-9.167,1.06,-3.905021,3.6583338,0.099999964,10.29,1.9731833,243.62254776908645,47.51
8971,2015-03-08 00:00:00,True,10.985414,46.930413999999,3.0,considerable,,,0.0,1.0,,2.0,1.0,1.0,,1000.0,50.0,50.0,slab,,2650.0,40.0,SE,Ventertal-Mutboden,Weißkugelgruppe,,,,,,,-8.5965,1.25,-7.080354,7.09375,0.0,4.34,1.8722311,320.9078047939382,57.949997
8972,2015-03-10 00:00:00,True,11.26013,47.39513,2.0,moderate,,,0.0,,,,,,,,,,,,,,,Reither Kar,Mieminger Gebirge,,,,,,,-3.003,1.0,0.73449993,3.9020834,0.0,0.0,1.6137468,172.28738271893462,62.18
8973,2015-03-15 00:00:00,True,12.240172,47.390172,1.0,low,,,0.0,,,,,,,,,,,,,,,Fünfmandling,Westl. Kitzbüheler Alpen,,,,,,,-7.717,0.99,-3.1659582,0.072916985,0.2,0.63,2.154597,58.11788840234174,61.449997
8974,2015-03-15 00:00:00,True,11.645212,47.235211999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,30.0,10.0,50.0,slab,,2160.0,34.0,NE,Roßlaufspitze,Westl. Tuxer Alpen,,,,,,,-10.0755,1.29,-7.2031045,2.5937495,0.0,0.7,2.2554421,88.1351764459571,65.899994
8975,2015-03-19 00:00:00,True,12.670015,46.755015,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,180.0,,,slab,,2380.0,40.0,SE,Reiterkarspitze,Lienzer Dolomiten,,,,,,,-0.35349998,0.69,0.83347905,3.8604167,0.0,5.81,1.335407,51.68546212883385,55.13
8977,2015-03-27 00:00:00,True,12.430107,47.025107,,,,,0.0,,,,,,,,,,,,,,,Granatspitze,Venedigergruppe,,,,,,,-1.8165001,1.4,-2.1795206,-1.6729167,0.10000001,21.700003,2.2587206,127.09184339604182,48.44
8978,2015-03-28 00:00:00,True,11.005385,47.115384999999,3.0,considerable,,,0.0,0.0,,1.0,0.0,0.0,,20.0,70.0,25.0,slab,,2700.0,35.0,SE,Breiter Grieskogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.198,1.65,-4.9443536,-2.595834,0.0,7.6300006,2.5593374,1.1647671002010838,69.89
8979,2015-03-28 00:00:00,True,11.005386,47.115385999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,200.0,20.0,30.0,slab,,2550.0,35.0,NE,Gaiskogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.198,1.65,-4.9443536,-2.595834,0.0,7.6300006,2.5593374,1.1647671002010838,69.89
8980,2015-03-28 00:00:00,True,10.985415,46.930414999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,80.0,30.0,40.0,slab,,3250.0,38.0,E,Glockturm,Weißkugelgruppe,,,,,,,-5.9465,1.26,-1.6084793,-1.5979166,0.0,11.340001,2.2739098,350.6710098004291,59.53
8982,2015-03-28 00:00:00,True,11.810084,47.105084,,,,,0.0,,,,,,,,,,slab,,,,,Kaserer Schartl,Nördl. Zillertaler Alpen,,,,,,,0.5050001,0.99,4.114896,-2.5458333,11.200001,4.4100003,2.3116233,37.74119722124052,51.75
8983,2015-03-28 00:00:00,True,11.810085,47.105085,,,,,0.0,,,,,,,,,,slab,,,,,Olpererferner,Nördl. Zillertaler Alpen,,,,,,,0.5050001,0.99,4.114896,-2.5458333,11.200001,4.4100003,2.3116233,37.74119722124052,51.75
8984,2015-03-28 00:00:00,True,11.005387,47.115386999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,10.0,5.0,10.0,slab,,2790.0,35.0,NE,Roter Kogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.198,1.65,-4.9443536,-2.595834,0.0,7.6300006,2.5593374,1.1647671002010838,69.89
8985,2015-03-28 00:00:00,True,11.005388,47.115387999999,,,,,0.0,,,,,,,,,,slab,,,,,Schrankarkogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.198,1.65,-4.9443536,-2.595834,0.0,7.6300006,2.5593374,1.1647671002010838,69.89
8986,2015-03-28 00:00:00,True,10.985416,46.930415999999,,,,,0.0,,,,,,,,,,slab,,,,,Stubaier Gletscher,Weißkugelgruppe,,,,,,,-5.9465,1.26,-1.6084793,-1.5979166,0.0,11.340001,2.2739098,350.6710098004291,59.53
8987,2015-03-28 00:00:00,True,10.985417,46.930416999999,2.0,moderate,,,0.0,1.0,,1.0,0.0,0.0,,120.0,15.0,30.0,slab,,3000.0,40.0,W,Wiesjaggl,Weißkugelgruppe,,,,,,,-5.9465,1.26,-1.6084793,-1.5979166,0.0,11.340001,2.2739098,350.6710098004291,59.53
8988,2015-03-28 00:00:00,True,11.645214,47.235213999999,,,,,0.0,,,,,,,,,,slab,,,,,Wildofen,Westl. Tuxer Alpen,,,,,,,-6.9255,1.33,-2.8624792,-2.8812509,0.40000004,14.84,2.4777155,40.46542158679469,53.24
8989,2015-03-29 00:00:00,True,12.430108,47.025108,2.0,moderate,,,0.0,2.0,,2.0,0.0,0.0,,300.0,200.0,30.0,slab,,3100.0,35.0,SE,Roßhut,Venedigergruppe,,,,,,,-5.3164997,1.41,-2.7545207,-0.5604169,0.3,16.660002,2.2756045,350.1586909711648,57.15
8990,2015-03-29 00:00:00,True,12.430109,47.025109,2.0,moderate,,,0.0,0.0,,0.0,1.0,1.0,,100.0,40.0,30.0,slab,,2800.0,35.0,E,Untersulzbachtörl,Venedigergruppe,,,,,,,-5.3164997,1.41,-2.7545207,-0.5604169,0.3,16.660002,2.2756045,350.1586909711648,57.15
8991,2015-03-30 00:00:00,True,12.535047,46.895047,3.0,considerable,,,0.0,0.0,,1.0,0.0,1.0,,100.0,30.0,20.0,slab,,2500.0,35.0,N,Innerrodelgungge,Östl. Deferegger Alpen,,,,,,,-1.7969999,0.86,-2.1980417,1.5062499,1.5999999,16.100002,2.4372635,308.85355909761955,62.46
8992,2015-03-31 00:00:00,True,10.985418,46.930417999999,4.0,high,,,0.0,,,,,,,,,,,,,,,Riffelsee,Weißkugelgruppe,,,,,,,-2.8465,1.32,-1.0678542,1.9979165,0.40000004,22.539999,2.387506,277.94435763142724,58.78
8993,2015-04-03 00:00:00,True,11.645215,47.235214999999,3.0,considerable,,,0.0,,,,,,,,,50.0,slab,,,,NE,Schartenkogel,Westl. Tuxer Alpen,,,,,,,-10.5755,1.64,-6.0588336,-5.8645825,0.49999988,17.640001,2.9390438,309.8463953953726,67.59
8994,2015-04-05 00:00:00,True,10.535263,47.270262999999,2.0,moderate,,,0.0,0.0,,1.0,0.0,0.0,,100.0,5.0,25.0,slab,,1800.0,35.0,E,Bschießer,Zentrale Lechtaler Alpen,,,,,,,-2.6425,1.48,-2.1070833,-1.2458336,1.0999999,28.28,3.2592993,320.7567756510109,49.54
8995,2015-04-06 00:00:00,True,11.005389,47.115388999999,3.0,considerable,,,0.0,,,,,,,,,,,,,,,Innerberger Felderkogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-14.047999,1.97,-10.183416,-3.65625,0.0,6.4400005,2.539926,331.1690985123718,81.71
8996,2015-04-07 00:00:00,True,10.985419,46.930418999999,3.0,considerable,,,0.0,,,,,,,,,,slab,,3000.0,,,Fineilspitze,Weißkugelgruppe,,,,,,,-11.8965,1.42,-7.22775,-4.66875,0.0,10.850001,2.3813705,348.79808996774153,71.58
8997,2015-04-07 00:00:00,True,10.98542,46.930419999999,3.0,considerable,,,0.0,1.0,,1.0,0.0,0.0,,380.0,50.0,,slab,,3100.0,40.0,SE,Schwarze Schneid,Weißkugelgruppe,,,,,,,-11.8965,1.42,-7.22775,-4.66875,0.0,10.850001,2.3813705,348.79808996774153,71.58
8999,2015-04-08 00:00:00,True,11.00539,47.115389999999,3.0,considerable,,,0.0,0.0,,1.0,0.0,1.0,,500.0,100.0,45.0,slab,,2600.0,40.0,NW,Gaiskogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-13.297999,1.98,-10.8427925,3.4708338,0.0,1.89,2.6707058,336.9333410397557,94.229996
9000,2015-04-08 00:00:00,True,11.645216,47.235215999999,,,,,0.0,,,,,,,,,,,,,,,Horbergjoch,Westl. Tuxer Alpen,,,,,,,-10.8755,1.71,-8.588,3.4708333,0.0,7.56,3.0767698,0.2038027996526238,86.72
9002,2015-04-08 00:00:00,True,10.985421,46.930420999999,2.0,moderate,,,0.0,0.0,,2.0,0.0,0.0,,600.0,70.0,100.0,slab,,2100.0,40.0,NE,Mittagskogel,Weißkugelgruppe,,,,,,,-10.7965,1.4,-7.5079575,1.812501,0.0,4.8300004,2.4352157,339.6617557263657,86.54
9003,2015-04-08 00:00:00,True,12.43011,47.02511,2.0,moderate,,,0.0,1.0,,1.0,0.0,1.0,,50.0,20.0,30.0,slab,,2200.0,35.0,SE,Rostocker Eck,Venedigergruppe,,,,,,,-11.7664995,1.69,-9.075875,1.7333341,0.0,7.7700005,2.8719904,355.7502389955741,88.27
9007,2015-04-11 00:00:00,True,11.260131,47.395131,3.0,considerable,,,0.0,0.0,,3.0,1.0,2.0,,,,,,,1850.0,45.0,SE,Brunnensteinspitze,Mieminger Gebirge,,,,,,,2.747,1.03,4.8443956,6.7562494,1.5,0.0,1.7759507,194.93122200633275,87.42
9008,2015-04-11 00:00:00,True,11.005392,47.115391999999,3.0,considerable,,,0.0,1.0,,4.0,0.0,4.0,,500.0,150.0,,slab,,2200.0,45.0,E,Oberstkogel,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-3.398,1.9,-2.8631043,5.231251,0.099999994,0.21000001,1.8639576,280.21976685152526,98.8
9009,2015-04-12 00:00:00,True,10.535265,47.270264999999,3.0,considerable,,,0.0,0.0,,1.0,0.0,0.0,,300.0,150.0,65.0,slab,,2300.0,35.0,SE,Alplespleisspitze,Zentrale Lechtaler Alpen,,,,,,,-1.0924999,1.31,3.6673958,1.3104165,1.2,0.0,2.186497,224.44187393807323,86.72
9011,2015-04-15 00:00:00,True,11.645217,47.235216999999,2.0,moderate,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,SE,Torspitze,Westl. Tuxer Alpen,,,,,,,-1.9255,1.43,1.5093958,1.8145825,0.0,0.63,1.983516,27.460251341017468,92.75
9012,2015-05-02 00:00:00,True,10.985422,46.930421999999,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,slab,,2900.0,,N,Rettenbachferner,Weißkugelgruppe,,,,,,,0.7535,0.87,1.6295418,4.0125,7.0,17.150002,1.7566795,226.090025905554,71.06
9014,2015-06-05 00:00:00,True,10.985423,46.930422999999,,,,,0.0,1.0,,1.0,0.0,1.0,,150.0,,,,,3000.0,40.0,NW,Taschachwand - Rimmlsteig,Weißkugelgruppe,,,,,,,8.0535,0.03,11.597771,3.145834,21.199999,0.0,1.2537391,141.2474650924066,89.39
9015,2015-11-27 00:00:00,True,11.1334,46.963195,,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,250.0,130.0,50.0,slab,2: medium avalanche,2980.0,33.0,W,Pfaffenferner,Zentrale Stubaier Alpen,,,,,,,-16.226,0.36,-13.817146,2.5354166,0.0,1.5400002,2.1354806,322.8772761807331,25.51
9016,2015-12-04 00:00:00,True,10.693429,46.853909,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,290.0,10.0,40.0,slab,,3130.0,40.0,E,Vordere Karlesspitze,Glockturmgruppe,,,,,,,-11.7925,9.23,-8.389375,-0.8666673,0.0,1.05,1.8331978,295.9073453372106,25.94
9017,2015-12-17 00:00:00,True,11.108167,47.001333,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,2780.0,,SE,Stubaier Gletscher - Skiroute 15 Wilde Grub`n,Zentrale Stubaier Alpen,,,,,,,-6.3964996,0.42,-6.4741044,1.9562502,0.0,2.8,1.4582465,307.0418377598953,22.37
9018,2015-12-27 00:00:00,True,11.082074,46.981738,,,,,,,,,,,,150.0,15.0,30.0,slab,1: small avalanche,3115.0,38.0,NE,Warenkarscharte,Zentrale Stubaier Alpen,,,,,,,-13.1425,0.38,-9.533125,0.5875025,0.0,0.0,0.99991834,283.8970860591468,25.630001
9019,2016-01-08 00:00:00,True,10.273,47.115833,3.0,considerable,,,,,,,,,,,,,slab,,,,,Gampberg - Alpenrosenweg,Westl. Verwallgruppe,,,,,,,-5.9195,0.66,-11.13825,7.487502,0.0,8.82,1.8573817,150.7754150600343,18.470001
9020,2016-01-08 00:00:00,True,11.284,47.139333,3.0,considerable,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,120.0,20.0,40.0,slab,2: medium avalanche,2220.0,40.0,E,Hoher Burgstall - Schlick,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-9.1945,0.55,-11.105437,6.264583,0.0,5.5299997,1.6120805,222.8367111812285,20.05
9021,2016-01-09 00:00:00,True,11.238085,47.333221,2.0,moderate,,,,,,0.0,,,,250.0,,65.0,slab,,2200.0,38.0,N,Seefelder Spitze,Karwendel,,,,,,,-5.501,0.37,-8.690583,8.785418,0.0,7.5599995,1.7215873,219.84614017389515,19.38
9022,2016-01-10 00:00:00,True,10.309169,46.968601,3.0,considerable,,,,,,,,,,,,,slab,3: large avalanche,2430.0,35.0,NE,Höllenkar,Samnaungruppe,,,,,,,-5.545,0.73,-8.61375,6.152082,0.0,9.17,2.0890813,177.77140990542955,18.55
9023,2016-01-10 00:00:00,True,10.978167,46.945,3.0,considerable,,5.0,0.0,0.0,5.0,,0.0,0.0,,,,,,,,,,Wasserkar,Weißkugelgruppe,,,,,,,-4.696,0.6,-7.83402,6.0187507,0.0,8.33,1.8358572,219.33028330664075,20.339998
9024,2016-01-10 00:00:00,True,11.037167,47.206167,2.0,moderate,,,0.0,0.0,,,0.0,0.0,,,,,,,2550.0,,N,Gaiskogellift Bergstation,Nördl. Ötztaler- & Stubaier Alpen,,,,,,,-5.0769997,0.61,-7.2863755,6.4020834,0.0,9.8,2.1931486,173.52070997736382,16.84
9025,2016-01-12 00:00:00,True,10.87243,46.935044,3.0,considerable,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,350.0,,,slab,2: medium avalanche,2290.0,35.0,N,Mittagskogel,Weißkugelgruppe,,,,,,,-11.5375,9.5,-10.321354,-7.8666663,0.20000002,14.489999,2.0740979,217.1598267733291,18.75
9026,2016-01-14 00:00:00,True,10.247952,47.144171,3.0,considerable,,4.0,0.0,0.0,4.0,1.0,0.0,0.0,,500.0,50.0,,slab,3: large avalanche,2100.0,40.0,W,Kapall,Westl. Lechtaler Alpen,,,,,,,-17.306,1.04,-10.578917,-9.866667,0.100000024,21.910002,2.1474757,193.64616289512983,15.69
9027,2016-01-14 00:00:00,True,10.965167,46.969243,3.0,considerable,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,slab,,2500.0,37.0,E,Giggijoch - Hainbachkar,Weißkugelgruppe,,,,,,,-20.036,0.8,-12.033916,-11.268747,0.20000002,12.249999,2.3836226,257.5965137542856,22.210001
9028,2016-01-14 00:00:00,True,10.968268,46.965335,3.0,considerable,,2.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,slab,,2380.0,30.0,E,Rotkogljoch,Weißkugelgruppe,,,,,,,-19.308,0.8,-11.305916,-11.268749,0.20000002,12.249999,2.3836226,257.5965137542856,22.210001
