id,date,valid_time,location_longitude,location_latitude,danger_rating,danger_problem,involved_sum,involved_dead,involved_injured,involved_uninjured,involved_swept,involved_buried_total,involved_buried_partial,involved_not_buried,avalanche_extent_length,avalanche_extent_width,avalanche_breakheight,avalanche_type,avalanche_size,location_elevation,location_slope_angle,location_aspect,location_name,location_subregion,involved_standard_equipment,involved_avd_activated,involved_equipment_airbag,involved_ascent_descent,avalanche_artificial_release,avalanche_humidity,weather_temp,weather_snow_depth,weather_temp_mean,weather_temp_diff,weather_rain_sum,weather_snow_sum,weather_wind_speed_mean,weather_wind_dir_mean,weather_radiation_sum,week_day
10418,2022-02-08 15:00:00,True,11.80601,47.25464,4.0,persistent_weak_layers,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,300.0,60.0,100.0,slab,2.0,2380.0,40.0,W,Marchkopf,Östl. Tuxer Alpen,True,False,,descent,True,False,-2.2665002,1.33,-9.929001,-0.5437517,0.0,21.979992,2.0468616,224.28666471937387,28.029999,1
10416,2022-02-04 11:25:00,True,10.96753,46.9545,3.0,persistent_weak_layers,7.0,0.0,4.0,3.0,7.0,1.0,4.0,2.0,450.0,100.0,45.0,slab,3.0,2400.0,40.0,N,Rettenbachtal,Weißkugelgruppe,True,True,some,descent,True,False,-1.3709999,1.39,-7.1793327,4.6770835,0.0,37.24,3.497407,310.7938792370368,28.220001,4
10428,2022-02-14 00:00:00,False,11.65776,47.53126,3.0,gliding_snow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,gliding,2.0,1528.0,33.0,SE,Achenkirch,Karwendel,,,,,,,-11.151,1.15,-5.3119373,0.4812498,0.0,7.28,3.560502,183.31521490754045,38.98,0
10442,2022-02-24 13:50:00,True,10.94593,46.95051,3.0,persistent_weak_layers,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,50.0,150.0,60.0,slab,2.0,2375.0,40.0,SE,Rettenbachtal,Weißkugelgruppe,False,False,none,descent,True,False,-4.6635003,1.4,-7.071833,0.6062498,0.0,9.59,3.9606235,286.4051315223755,47.1,3
10430,2022-02-04 00:00:00,False,11.04388,46.83353,3.0,persistent_weak_layers,,,,1.0,1.0,,1.0,,,,,,2.0,2500.0,40.0,SW,Hohe Mut,Gurgler Gruppe,,,,,True,,-4.0205,1.31,-7.4158125,4.495833,0.0,31.849998,2.9922242,311.8201561409662,30.099998,4
10444,2022-02-27 10:23:00,True,10.60937,47.32498,2.0,gliding_snow,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,970.0,35.0,,gliding,3.0,2200.0,40.0,SE,Egger Muttekopf,Östl. Lechtaler A. - Ammergauer A.,True,True,none,ascent,False,False,-9.4,1.54,-9.864063,-7.883334,0.1,5.5300007,2.286918,227.7538599873691,48.58,6
10439,2022-02-26 13:00:00,True,11.05225,47.16361,2.0,wind_slab,1.0,0.0,0.0,1.0,0.0,,,,20.0,5.0,20.0,slab,2.0,2910.0,40.0,S,Zwieselbacher Rosskogel,Nördl. Ötztaler- & Stubaier Alpen,,,,descent,True,False,-15.9685,1.58,-12.950272,-8.424999,0.19999999,5.880001,2.9456131,260.76181466096625,43.649998,5
10438,2022-02-26 15:40:00,True,11.49179,47.19984,1.0,wind_slab,,0.0,0.0,,0.0,0.0,0.0,,,,,slab,,2050.0,31.0,N,Signalkopf,Westl. Tuxer Alpen,True,,,descent,True,False,-9.7425,1.41,-7.1680202,-6.5291653,0.0,8.120001,2.0862567,234.20248746958825,37.519997,5
10440,2022-02-28 15:30:00,True,10.71433,47.0458,2.0,wind_slab,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,500.0,40.0,40.0,slab,3.0,2370.0,35.0,SW,Fendels/ Mittagskopf,Nördl. Ötztaler- & Stubaier Alpen,True,True,all,descent,True,False,-9.2265,1.39,-11.5806675,-1.0020838,0.1,5.3200006,1.818075,304.97838297012106,53.41,0
10446,2022-02-28 12:30:00,True,12.40428,47.12286,2.0,wind_slab,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,500.0,50.0,60.0,slab,3.0,2620.0,35.0,S,Neue Pragerhütte,Venedigergruppe,True,True,,ascent,True,False,-11.5885,1.59,-14.408813,-2.0166674,0.1,7.7700014,2.0905902,314.0530269429134,51.84,0
10441,2022-02-24 13:45:00,True,12.31607,46.78377,2.0,wind_slab,3.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,280.0,,,slab,2.0,2430.0,40.0,NE,Blankenstein,Östl. Deferegger Alpen,True,True,,descent,True,False,-3.3595,1.35,-7.525125,2.204167,0.0,2.5900002,3.286291,280.2855005920975,46.15,3
10445,2022-02-24 11:40:00,True,10.95594,46.97378,3.0,wind_slab,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,40.0,,slab,2.0,2700.0,40.0,SE,Roßkirpl,Weißkugelgruppe,,,,descent,True,,-7.851,1.41,-9.456208,1.4000015,0.0,12.740001,4.0181856,278.6561453052126,46.579998,3
10429,2022-02-05 00:00:00,False,11.07261,47.0284,3.0,persistent_weak_layers,,,,2.0,1.0,,1.0,,50.0,20.0,,slab,2.0,2300.0,40.0,NE,Rosskar,Nördl. Ötztaler- & Stubaier Alpen,,,all,,True,False,-9.2045,1.48,-7.213875,-0.57916737,0.0,19.740002,2.184131,301.37261682424463,32.68,5
10447,2022-02-26 14:25:00,True,11.59367,47.14165,2.0,persistent_weak_layers,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,370.0,100.0,,slab,3.0,2240.0,40.0,NE,Knappenkuchl,Westl. Tuxer Alpen,True,True,,descent,True,False,-10.9210005,1.49,-8.262146,-6.7270846,0.0,9.799999,2.9312449,284.05057407017534,39.95,5
10576,2023-01-29 14:49:00,True,10.32608,47.07039,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,loose,1.0,2306.0,32.0,S,Kappl,Östl. Verwallgruppe,True,True,all,descent,True,,-5.079,1.01,-11.692022,-0.76458263,0.0,0.0,1.6772107,83.25368805747317,35.35,6
10466,2022-03-18 15:45:00,True,10.57704,47.07006,3.0,wet_snow,4.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,400.0,200.0,50.0,slab,3.0,2500.0,40.0,SE,Zwölferkopf,Samnaungruppe,False,False,none,descent,True,True,-2.4245,1.16,-2.6906457,0.09166646,0.3,1.61,2.2475076,302.7424795641824,57.579998,4
10528,2023-01-10 13:15:00,True,11.09705,46.98597,2.0,wind_slab,5.0,0.0,3.0,2.0,5.0,2.0,3.0,0.0,10.0,30.0,40.0,slab,2.0,3150.0,38.0,SE,Stubaier Wildspitze,Zentrale Stubaier Alpen,True,True,,not Moving,True,False,-15.4435005,0.92,-12.36277,-8.835416,0.0,12.810002,2.8263674,269.65761696053096,19.119999,1
10473,2022-04-10 00:00:00,False,12.30658,47.09149,2.0,persistent_weak_layers,,,,,,,,,,,,slab,2.0,3200.0,30.0,SW,Großer Geiger,Venedigergruppe,,,,,True,,-19.726,1.44,-11.379646,-8.137502,0.19999999,15.610001,3.2357242,276.9026991414869,79.52,6
10455,2022-03-14 13:34:00,True,10.49812,47.25608,1.0,persistent_weak_layers,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,200.0,60.0,,slab,2.0,2280.0,35.0,E,Schafkar,Zentrale Lechtaler Alpen,,,,descent,True,True,1.3374999,1.36,-5.0666666,3.1083329,0.0,0.0,2.5823739,181.0854176907197,72.189995,0
10367,2022-01-23 10:20:00,True,11.2321,47.32575,3.0,new_snow,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,15.0,10.0,slab,,2220.0,40.0,E,Seefeld - Reitherkar - Härmelekopf,Karwendel,True,True,none,ascent,True,False,-7.1105003,0.91,-10.373521,0.5645828,0.0,11.550001,2.1329544,293.09904475806815,14.610001,6
10480,2022-02-03 11:21:00,True,12.34142,47.33649,4.0,new_snow,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,700.0,250.0,190.0,slab,3.0,2208.0,45.0,SE,Kleiner Rettenstein,Westl. Kitzbüheler Alpen,True,True,,ascent,True,False,-1.559,4.21,-8.044416,5.6145816,0.0,42.350006,4.077409,274.29944084122826,14.889999,3
10432,2022-02-17 13:05:00,True,12.28178,46.78804,2.0,wind_slab,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,65.0,50.0,,slab,2.0,2500.0,40.0,NE,Pfanntörl,Östl. Deferegger Alpen,,,all,descent,True,False,0.44900012,1.45,-9.998396,7.645833,0.0,13.86,2.1634326,294.4587441765209,36.239998,3
10492,2022-12-06 11:27:00,True,11.13125,46.97114,0.0,persistent_weak_layers,,,,,,,,,150.0,110.0,40.0,slab,2.0,3090.0,40.0,N,Bergstation Fernaubahn,Zentrale Stubaier Alpen,,,,descent,True,False,-9.305,0.68,-10.672188,-0.8458309,0.0,14.91,2.6353953,164.18840394832196,17.93,1
10493,2022-12-06 00:00:00,False,11.28403,47.17762,0.0,persistent_weak_layers,,,,1.0,0.0,,,,,25.0,40.0,slab,2.0,2270.0,35.0,NE,Hochtennboden,Kalkkögel,,,,descent,True,False,-13.998,0.64,-6.4188337,-5.343752,0.4,6.2300005,1.9338633,199.87513149364145,17.68,1
10496,2022-12-08 00:00:00,False,12.37996,46.88577,0.0,persistent_weak_layers,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,200.0,10.0,30.0,slab,1.0,2600.0,35.0,N,Großer Leppleskofel,Östl. Deferegger Alpen,,,,descent,True,False,-18.4755,0.67,-14.028625,-10.543749,0.0,9.450001,1.5080813,13.943108898076302,23.48,3
10495,2022-12-08 14:08:00,True,11.29317,47.17231,0.0,persistent_weak_layers,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,150.0,10.0,40.0,slab,2.0,2380.0,40.0,N,Malgrubenspitze,Kalkkögel,,,,descent,True,False,-6.4309998,0.6,-10.400792,-6.1229167,0.0,4.6900005,1.7920312,234.9542727311532,18.96,3
10515,2022-12-25 12:00:00,True,11.09952,47.15105,3.0,persistent_weak_layers,,,,1.0,,,,,50.0,40.0,40.0,slab,2.0,2700.0,45.0,NE,Lampsenspitze,Sellrain - Alpeiner Berge,,,,descent,True,False,2.7135003,0.8,-4.463583,1.2187505,0.100000024,22.399998,2.8350427,235.3613246849293,14.83,6
10505,2022-12-17 13:15:00,True,11.10186,47.15367,2.0,persistent_weak_layers,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,80.0,15.0,30.0,slab,2.0,2700.0,40.0,E,Lampsenspitze,Sellrain - Alpeiner Berge,,,all,descent,True,False,-13.706,0.82,-9.339334,-6.591666,0.0,5.81,2.456398,243.9139782805925,15.880001,5
10514,2022-12-26 12:00:00,True,11.09902,47.15665,3.0,persistent_weak_layers,,,,,,,,,80.0,60.0,60.0,slab,2.0,2840.0,40.0,E,Lampsenspitze,Sellrain - Alpeiner Berge,,,,,True,False,-2.1345,0.78,-4.885542,-0.9770827,0.100000024,23.939999,2.7734265,232.6112719590288,16.369999,0
10523,2022-12-28 11:30:00,True,11.10997,47.16789,3.0,persistent_weak_layers,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,900.0,50.0,50.0,slab,2.0,2700.0,35.0,SE,Praxmarer Grieskogel,Sellrain - Alpeiner Berge,,,,,True,False,-2.0535002,0.79,-5.7321463,-3.6333334,0.0,3.2900002,2.2383838,229.7116654110616,21.58,2
10506,2022-12-17 14:00:00,True,11.39081,47.31349,2.0,persistent_weak_layers,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,20.0,30.0,slab,3.0,2260.0,40.0,N,Hafelekarspitze,Westliches Karwendel,,,,descent,True,False,-9.4125,0.58,-7.5421877,-3.562499,0.0,4.13,1.4417129,340.8054026009927,13.28,5
10512,2022-12-26 12:50:00,True,11.0042,47.22734,3.0,persistent_weak_layers,6.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,100.0,40.0,60.0,slab,2.0,2595.0,45.0,NE,Grieskogelscharte,Grieskogelgruppe,,,,descent,True,False,-0.17000008,0.78,-4.310625,-1.868751,10.000002,13.79,1.7615665,192.5816779129834,15.279999,0
10510,2022-12-25 12:30:00,True,10.94111,46.92333,3.0,persistent_weak_layers,,,,1.0,,,,,70.0,70.0,40.0,slab,2.0,2870.0,38.0,NE,Tiefenbachferner,Weißkugelgruppe,,,,descent,True,False,2.6904998,0.79,-4.9735622,3.935417,0.20000002,19.810001,3.097599,227.523696272718,18.91,6
10513,2022-12-27 11:00:00,True,11.05678,47.24548,3.0,persistent_weak_layers,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,150.0,50.0,40.0,slab,3.0,2700.0,40.0,SW,Rietzer Grieskogel,Grieskogelgruppe,,,,ascent,True,False,-8.1495,0.8,-6.945854,-4.0437517,7.2999997,9.87,1.7949134,202.2675145334651,15.95,1
10519,2022-12-28 12:00:00,True,11.07422,46.88006,3.0,persistent_weak_layers,,,,,,,,,,200.0,50.0,slab,3.0,2850.0,37.0,NW,Kl. Königstal,Gurgler Gruppe,,,,descent,True,False,-4.059,0.78,-6.428792,-4.7666674,0.0,1.33,2.9364676,257.6030980566455,26.130001,2
10521,2022-12-29 12:00:00,True,10.19975,47.18507,3.0,persistent_weak_layers,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,100.0,30.0,40.0,slab,2.0,2450.0,40.0,E,Trittwangkopf,Westl. Lechtaler Alpen,,,,ascent,True,False,-0.20099998,0.74,-7.7384996,-5.7,0.0,9.240001,2.734849,207.1918486986125,19.52,3
10490,2022-11-23 00:00:00,False,11.09842,46.97622,0.0,wind_slab,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,65.0,50.0,50.0,slab,2.0,3000.0,30.0,NE,Windacher Ferner ,Zentrale Stubaier Alpen,,,all,ascent,True,False,-11.0105,0.43,-11.920395,3.4520836,0.30000004,19.88,2.8314056,290.9835985683318,23.29,2
10517,2022-12-27 12:00:00,True,12.70861,47.03519,2.0,persistent_weak_layers,,,,,,,,,100.0,80.0,50.0,slab,2.0,2820.0,43.0,E,Weißer Knoten,Glocknergruppe,,,,descent,True,False,-9.0345,0.85,-5.691271,-2.0374994,0.10000001,2.8000002,2.876132,7.81939351467465,21.77,1
10516,2022-12-25 13:00:00,True,11.00294,47.23046,3.0,persistent_weak_layers,,,,1.0,,,,,350.0,250.0,40.0,slab,4.0,2660.0,45.0,NE,Hinterer Grieskogel,Grieskogelgruppe,,,,ascent,True,False,1.8649998,0.8,-5.258438,2.5479183,10.000002,12.25,2.001226,197.41930965680663,13.559999,6
10509,2022-12-25 10:15:00,True,10.9425,46.96083,3.0,persistent_weak_layers,,,,,,,,,100.0,25.0,70.0,slab,2.0,2810.0,37.0,E,Schwarzkogel,Weißkugelgruppe,,,,descent,True,False,-2.253,0.79,-6.0378966,3.052083,0.0,17.71,2.6944678,291.8538193101048,18.24,6
10508,2022-12-17 00:00:00,False,11.28049,47.13371,2.0,persistent_weak_layers,,,,6.0,,,,,150.0,30.0,30.0,slab,2.0,2570.0,45.0,NE,Hoher Burgstall,Sellrain - Alpeiner Berge,,,,descent,True,False,-10.46,0.8,-8.143333,-6.591666,0.0,5.81,2.456398,243.9139782805925,15.880001,5
10507,2022-12-18 00:00:00,False,11.10108,47.1243,2.0,persistent_weak_layers,2.0,0.0,0.0,2.0,2.0,,,2.0,50.0,20.0,40.0,slab,2.0,2740.0,35.0,NE,Schöntalspitze,Sellrain - Alpeiner Berge,,,,ascent,True,False,-12.897501,0.81,-9.226667,-1.5395832,0.0,5.32,2.6686108,241.7112149525068,19.630001,6
10529,2023-01-10 12:45:00,True,10.33809,47.08261,3.0,wind_slab,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,10.0,35.0,slab,,2500.0,40.0,S,Kappl Skigebiet,Östl. Verwallgruppe,True,True,all,descent,True,False,-10.696,1.01,-9.397041,-4.120833,0.0,21.699999,2.9832687,224.76886241439843,19.7,1
10530,2023-01-10 00:00:00,False,12.60564,46.73329,2.0,wind_slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,20.0,30.0,slab,1.0,2200.0,40.0,NE,Golzentipp Nord/Ost,Lienzer Dolomiten,,,,,False,False,-7.363,0.72,-8.958835,-0.5354166,0.0,18.41,2.6402888,317.23712453019,17.91,1
10542,2023-01-14 00:00:00,False,12.04702,47.2881,1.0,wind_slab,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,slab,1.0,1900.0,35.0,NW,Jagglfeld,Westl. Kitzbüheler Alpen,,,,descent,True,False,-7.3705,0.75,-4.2001877,-3.0666668,0.0,10.08,2.099494,211.1040444514124,19.66,5
10533,2023-01-14 13:15:00,True,10.96575,46.96031,2.0,persistent_weak_layers,,0.0,0.0,,,,,,100.0,20.0,30.0,slab,2.0,2200.0,35.0,SE,Rettenbachtal,Weißkugelgruppe,True,True,,descent,True,False,-3.3615,0.86,-5.8016043,-2.6124992,0.1,7.4199996,2.2867882,208.3969399550129,21.630001,5
10532,2023-01-12 12:00:00,True,10.45246,47.00745,2.0,persistent_weak_layers,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,180.0,70.0,50.0,slab,2.0,2750.0,35.0,W,Ochsenscharte,Samnaungruppe,True,,,descent,True,False,-7.165,0.86,-10.714478,1.1854191,0.099999994,16.66,2.0199313,265.78662090880454,18.119999,3
10539,2023-01-12 00:00:00,False,11.02081,46.83465,2.0,persistent_weak_layers,,,,1.0,,,,,100.0,40.0,50.0,slab,2.0,2750.0,35.0,E,Hangerer,Gurgler Gruppe,,,,descent,True,False,-8.5564995,0.9,-10.352333,0.94583416,0.100000024,10.570001,4.3386893,301.8967655411514,21.55,3
10540,2023-01-14 12:30:00,True,12.45963,47.10345,3.0,persistent_weak_layers,4.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,150.0,50.0,50.0,slab,3.0,2950.0,40.0,SE,Wildenkogel,Venedigergruppe,True,True,all,descent,False,False,-10.9445,0.96,-11.111689,-3.7625017,0.099999994,7.49,2.06266,218.5495243826166,24.23,5
10565,2023-01-25 12:17:00,True,12.45692,46.69457,3.0,persistent_weak_layers,4.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,250.0,30.0,50.0,slab,2.0,2330.0,45.0,NW,Widerschwing,Lienzer Dolomiten,False,,none,ascent,True,False,-4.777,0.92,-11.069709,5.7229185,0.0,12.320002,1.9710025,0.9485590628499168,21.48,2
10569,2023-01-25 13:00:00,True,11.09646,47.1273,3.0,persistent_weak_layers,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,80.0,20.0,30.0,slab,2.0,2850.0,40.0,SE,Schöntalscharte,Sellrain - Alpeiner Berge,,,,ascent,True,False,-6.7615004,1.14,-13.670875,11.441669,0.0,1.33,2.0119302,137.84753352735763,27.84,2
10550,2023-01-21 00:00:00,False,11.22994,47.32689,3.0,wind_slab,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,50.0,slab,,2160.0,35.0,W,Härmelekopf,Westliches Karwendel,,,,descent,True,,-13.679501,0.85,-11.56648,-3.6229162,0.0,12.530001,1.6378261,322.92798350513124,15.84,5
10485,2022-02-05 14:24:00,True,11.80442,47.19276,3.0,persistent_weak_layers,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,170.0,40.0,40.0,slab,2.0,1940.0,40.0,NE,Hoarbergkarspitze - s'Gerennte,Östl. Tuxer Alpen,True,True,,descent,True,False,-3.986,1.46,-3.9813123,-1.7979159,0.0,26.949997,2.3777332,255.4096511065876,29.169998,5
10561,2023-01-22 14:45:00,True,11.52534,47.02618,3.0,persistent_weak_layers,,0.0,0.0,,,0.0,0.0,,130.0,20.0,40.0,slab,2.0,2030.0,40.0,N,Padauner Berg,Nördl. Zillertaler Alpen,,,some,descent,True,False,-9.089499,0.92,-12.496271,0.2854166,0.0,6.44,4.072569,357.7048478907349,20.31,6
10552,2023-01-22 00:00:00,False,11.39012,47.02794,3.0,wind_slab,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,150.0,40.0,30.0,,2.0,2350.0,40.0,S,Rötenspitze,Zentrale Stubaier Alpen,,,,,True,False,-15.1005,1.02,-15.465084,-0.8937521,0.20000002,4.2700005,2.6462514,352.8509056551737,23.96,6
10599,2023-02-05 11:30:00,True,11.12452,46.98674,4.0,wind_slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,20.0,slab,1.0,2600.0,35.0,E,Stubaier Gletscher - freies Gelände nähe Fernau,Zentrale Stubaier Alpen,True,True,,descent,True,False,-11.797501,1.27,-11.014167,-2.1624985,0.0,37.8,3.8414588,307.13218750223626,27.57,6
10612,2023-02-05 10:15:00,True,10.90637,47.08651,4.0,persistent_weak_layers,3.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,400.0,80.0,70.0,slab,3.0,2540.0,45.0,SE,Eisenkar,Kühtai - Geigenkamm,True,True,some,ascent,True,False,-11.5795,1.19,-11.012834,-1.6854172,0.0,41.649994,3.9334471,298.98445484132804,24.79,6
10608,2023-02-04 12:17:00,True,11.8303,47.27063,4.0,persistent_weak_layers,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,120.0,60.0,100.0,slab,2.0,2050.0,45.0,NE,Gedrechter,Östl. Tuxer Alpen,True,True,none,descent,True,False,-3.8445,1.15,-5.6408544,1.7541666,0.0,32.62,2.3969922,256.5161690728863,16.95,5
10611,2023-02-04 00:00:00,False,10.73013,47.10234,4.0,persistent_weak_layers,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1500.0,250.0,30.0,slab,3.0,2670.0,40.0,SE,Hohe Aifnerspitze,Kaunergrat,False,False,none,descent,True,False,-9.1485,1.08,-10.11152,1.0229168,0.0,22.05,2.0460143,258.58975986338885,21.810001,5
10607,2023-02-03 13:40:00,True,11.05979,46.88191,3.0,persistent_weak_layers,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,200.0,100.0,80.0,slab,2.0,2500.0,45.0,SW,Königstal,Gurgler Gruppe,True,True,,descent,True,False,-3.5665,0.98,-9.422228,4.3,0.100000024,16.519999,3.1276603,309.8304947149848,33.170002,4
10613,2023-02-04 10:20:00,True,10.25709,47.15087,4.0,persistent_weak_layers,3.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,550.0,30.0,50.0,slab,3.0,2010.0,40.0,E,Kapall Törli ,Westl. Lechtaler Alpen,True,True,,descent,True,False,-4.625,1.35,-6.5817704,1.6041665,0.0,45.219994,3.568674,268.7198046667315,20.84,5
10465,2022-03-20 09:30:00,True,10.86325,46.81002,1.0,wet_snow,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,10.0,20.0,slab,1.0,3250.0,40.0,SE,Kreuzkogel ,Gurgler Gruppe,True,True,none,descent,True,True,-11.6455,9.73,-9.156438,-8.489584,0.0,1.8900001,1.7834691,73.2177154495691,75.46,6
10584,2023-01-31 12:00:00,True,11.0158,47.39336,3.0,wind_slab,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,100.0,80.0,20.0,slab,2.0,2000.0,35.0,NE,Feldernjöchl,Mieminger Gebirge,True,True,,ascent,True,False,-4.2465,0.69,-9.830875,2.8520832,0.0,1.8900001,2.1574948,236.38041622985187,31.43,1
10588,2023-02-03 10:40:00,True,12.55118,47.43388,4.0,new_snow,4.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,300.0,50.0,80.0,slab,2.0,1600.0,45.0,NE,Marokka,Östl. Kitzbüheler Alpen,True,True,all,descent,True,False,-1.1110001,1.08,-4.5438128,3.2624996,0.0,33.32,4.246131,285.3231475955754,17.27,4
10551,2023-01-22 14:43:00,True,11.27667,47.18283,3.0,wind_slab,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,250.0,15.0,30.0,slab,,2190.0,35.0,W,Hoadl,Kalkkögel,True,True,none,descent,True,False,-12.070999,1.14,-13.800687,-0.866663,0.0,12.74,1.6315358,292.53563611381213,14.849999,6
10590,2023-02-03 09:53:00,True,12.60537,46.99444,4.0,persistent_weak_layers,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,20.0,40.0,slab,1.0,2100.0,35.0,NE,Cimaross Mittelstation,Glocknergruppe,True,True,some,descent,True,False,-4.032,1.31,-7.002312,4.566666,0.1,32.97,2.8491845,319.27481584641487,28.02,4
10595,2023-02-04 11:28:00,True,12.5536,47.43428,4.0,new_snow,,,2.0,,2.0,1.0,1.0,,300.0,40.0,,slab,,1550.0,45.0,NE,Fieberbrunn Marokka,Östl. Kitzbüheler Alpen,True,True,,descent,,,-3.5045,1.18,-3.6055417,0.016666412,0.0,43.609997,4.5776763,292.3451557982388,12.87,5
10617,2023-02-05 11:00:00,True,12.08505,47.38479,4.0,wind_slab,,0.0,,,,0.0,0.0,0.0,70.0,50.0,30.0,slab,1.0,1850.0,35.0,NE,Feldalphorn,Westl. Kitzbüheler Alpen,,,,descent,True,False,-7.1064997,1.18,-5.871604,-2.2687502,0.100000024,31.779997,3.3448057,279.54917887881345,15.25,6
10618,2023-02-04 00:00:00,False,11.99175,47.38194,4.0,wind_slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,50.0,,slab,2.0,1800.0,35.0,N,Gern,Westl. Kitzbüheler Alpen,,,,,False,False,-2.898,1.14,-4.704771,0.6166668,0.100000024,30.169994,3.5244856,266.64982021611075,14.4,5
10619,2023-02-04 00:00:00,False,11.98068,47.33851,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,,slab,3.0,2100.0,40.0,E,Galtenberg,Westl. Kitzbüheler Alpen,,,,,False,False,-5.716,1.28,-7.099334,0.23125029,0.1,29.469997,3.5237703,261.49125154356693,13.67,5
10632,2023-02-04 12:25:00,True,11.6629,47.08287,4.0,persistent_weak_layers,5.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,120.0,90.0,100.0,slab,2.0,2290.0,40.0,N,Hintertuxer Gletscher Lärmstange,Nördl. Zillertaler Alpen,True,True,some,descent,True,False,-6.728,1.36,-7.9003954,1.0291662,0.0,46.899998,2.2891684,323.9395891627235,21.630001,5
10626,2023-02-04 16:15:00,True,11.98415,47.39101,4.0,wind_slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,,slab,1.0,1880.0,40.0,N,Schatzberg ,Westl. Kitzbüheler Alpen,,,,,False,False,-5.874,1.2,-4.7307706,0.61666536,0.100000024,30.169994,3.5244856,266.64982021611075,14.4,5
10627,2023-02-06 00:00:00,False,10.98151,47.15834,3.0,persistent_weak_layers,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,200.0,350.0,100.0,slab,3.0,2600.0,45.0,NE,Wannenkar,Kühtai - Geigenkamm,True,True,none,descent,True,False,-13.051,1.33,-12.072875,-6.8458347,0.0,22.119999,3.2604556,272.19809216193886,28.68,0
10630,2023-02-03 10:40:00,True,12.55879,47.4319,3.0,persistent_weak_layers,4.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,,,,slab,2.0,1700.0,40.0,N,Reckmoos,Östl. Kitzbüheler Alpen,True,True,all,descent,True,False,-1.1890001,1.08,-4.621813,3.2625003,0.0,33.32,4.246131,285.3231475955754,17.27,4
10634,2023-02-04 10:50:00,True,11.80707,47.19246,4.0,persistent_weak_layers,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,200.0,50.0,100.0,slab,2.0,1950.0,35.0,NE,Skigebiet Horberg (Gerent),Östl. Tuxer Alpen,True,True,some,descent,True,False,-4.961,1.33,-5.5823545,1.6354179,0.0,41.02,2.631219,270.43232433695044,16.73,5
